PlayerName
Roni Nuttunen
Ronny Bergström
Rosanna Johansson
Roy Persen
Ruben Wiebe
Rudolfs Kamzols
Rudolfs Valainis
Rune Pettersson
Ruslan Kobchuk
Salvis Skarainis
Sam Saucier
Sami Hellstrom
Sami Hellström
Sami Hernesaho
Sami Merilainen
Sami Sormunen
Samir Dzafic
Samuel Blumer
Samuel Sehlberg
Samuel Villius
Sandis KALNIŅŠ
Sandis Kalnins
Sandis Kalniņš
Sandis Krasts
Sandis Kristaps LAGZDIŅŠ
Sandis Kristaps Lagzdins
Sandis Kristaps Lagzdiņš
Sandra Komaraite
Santtu Sainio
Sean Rafferty
Sebastian Haglund
Sebastian Jonsson
Sebastian Saulsson
Semyon Weibull
Seppo Kosonen
Sergej Vasiljev
Sergejs Mihejevs
Sergey Ivanov
Sergey Shikerin
Shigeru Kamegaya
Shoji Handa
Silva Nissinen
Silvestr Novotny
Simon Bergelin
Simon Johannesson
Simon Jonasson
Simon Landén
Simon Larsson
Simon Lederman Greis
Simon Lokko
Simon Thomas
Simonas Pleikys
Sinus Moberg
Sissela Blume
Sissie Söderberg
Sissie Wikström
"Sissie Wikström,"
Sofia Chanfreau
Sondre Efteland Johansen
Sonny Thorgren
Staffan Gréen
Staffan Olsson
Staffan Rydenstam
Stanislav Kraus
Stanislav Lutay
Stefan Andersson
Stefan Dietachmayr
Stefan Edwall
Stefan Haldin
Stefan Ivan
Stefan Lemming
Stefan Lindskog
Stefan Lukas
Stefan Nilsson
Stefan Otterström
Stefan Renberg
Stefano Lidström
Sten Svensson
Stepan Korotkiy
Stephan Häggström
Stephan Westling
Steve Bernstein
Stian Høie Østrem
Stian Lode
Stian Ostrem
Stig Ankardal
Stig Ove Troset
Stolyarov Arseniy
Suojanen Antti
Susanna Pössl
Susanne Waxin
Svein Arne Fure
Svein Inge Omholt
Sveke Jonsson
Sven Aderhold
Sven Bengtsson
"Sven Bottge ""Der Professor"""
Sven Pettersson
Sören Berglund
Sören Johansson
Taeko Hisajima
Tage Andersson
Tarja Lindberg
Tatu Rajaniemi
Teemu Koskela
Teodor Wegestål
Terje Julusmoen
Teuvo Moisa
Theo Kransholm
Theo Sundman
Theodor Ödlund
Thomas Almqvist
Thomas Björnson
Thomas Börsing
Thomas Chan
Thomas Dietachmayr
Thomas Elfström
Thomas Fridén
Thomas Haussknecht
"Thomas Haussknecht ""Slow Hand"""
Thomas Joyce
Thomas Kjeldsen
Thomas Lunder
Thomas Malmberg
Thomas Oscarsson
Thomas Petersson
Thomas Sjöberg
Thomas Svensson
Thomas Söderqvist
Thomas Wikström
Thony Restel
Thorbjorn F. Hestvaag
Tibor Rathonyi
Tiitus Roholm
Till Dion
Tim Marklund
Tim Roivas
Tim Tigges
"Tim Tigges ""Animal"""
Tim Tigges Frost
Tim Weisseisen
Timo Jaaskelainen
Timo Toivonen
Timur Rimski
Tina Borné
Tindrah Gåfvels Nyren
Tobias Jonsson
Tobias Karlsson
Tobias Sehlberg
Tobias Svehagen
Tom Valier
Tomas Aberg
Tomas Behr
Tomas Bucek
Tomas Chanton
Tomas Elfstrom
Tomas Fägerlind
Tomas Gunnarsson
Tomas Halama
Tomas Hiekkanen
Tomas Kahoun ml
Tomas Kahoun ml.
Tomas Karlsson
Tomas Kasemets
Tomas Kärnebro
Tomas Rybing
Tomas Svensson
Tomas Söderblom
Tomas Ulis
Tomas Vikdahl
Tomas Zamutovsky
Tomas Åberg
Tomi Pettersson
Tomi Uimonen
Tomislav Cigula
Tommy Dahlgren
Tommy Eriksson
Tommy Nielsen
Tommy Nilsson
Tommy Rensmoen
Tommy Saaf
Tommy Sääf
Toms Jakseboga
Toni Carlstedt
Toni Koivula
Tony Aronsson
Tony Guldmyr
Tony Lindholm
Torbjorn Kverneland
Torbjörn Johansson
Tord Karlsson
Tore Lie
Tore Sorheim
Toste Lagerström
Tron Omland
Trond Ove Gangsoy
Trond Ove Gangsøy
Trond Selseng
Truls Månsson
Trygve Lie
Uffe Timber
Ulf Grefsgaard
Ulf Hed
Ulrich Hennemann
Ulrik Gidå
Ulrik Nilsson
Ulrik Vidarsson
Uno Österman
Urban Edmundsson
Urban Kohlsgården
Urban Mezek
Uroš Matanovic
Uve Vikmanis
Vaclav Pikl
Vafa Hamdamov
Valentin Dietze
Valeri Trofimov
Valeriy Samsonov
Valery Kornitsky
Valts Grinbergs
Valts SMAGARS
Valts Smagars
Vanja Ulfvensjö
Vegard Flatøy
Vegard Klippen
Veniamin Gerasimov
Vera Stanzelova
Veronika Sachok
Vesa Huotelin
Vicky Malmgren
Victor Enlund
Victor Gåfvels Nyrén
Victor Johansson
Victoria Bergmark
Victoria Thuresson
Viesturs Lapins
Viktor Gustafsson
Viktor Joelsson
Viktor Levdansky
Viktor Magyari
Viktor Åkesson
Viktoriya Noselivska
Ville Henttonen
Ville Hietala
Ville Kauppinen
Vitaliy Ignatenko
Vitaliy Sapozhnikov
Vitaly Skorobogatov
Vladimir Areshkin
Vladimir Egorov
Vladimir Gatara
Vladimir Kraus
Vladimir Sharf
Vladimir Studnicka
Vladimír Kraus
Vladislav Semenchuk
Vladislav Zubel
Vlastimil Zajac
Volodymyr Kvasnikov
Vyacheslav Potehin
Václav Pikl
Waqas Nawaz Khan
Wilhelm Pössl
Wilma Wallin
Wilmer Ackebo
Wilton Wallin
Yanis Galuzo
Yevgen Levdansky
Yevhen Levdansky
Yevhen Rykun
Yngve Aasheim
Yurii Shapovalenko
Yuriy Bondarenko
Yuriy Prostakov
Zala Skrlep
Zala Škrlep
Zdenek Lopaur
Zdenek Matousek ml.
Zdeněk Lopaur
Zoltan Cserhati
Zoltán Cserháti
Zoltán Szabó
Zygimantas Remeika
struken
Åke Fransson
Åke Svenman
Örjan Bergström
Øystein Klippen
Øyvind Hansen
Øyvind Rønne
